Vendor ID | Vendor Name | AAD Vendor Lead Time | AAD Vendor Cutoff Time | AAD Vendor Override date | AAD Vendor Outage Start | AAD Vendor Outage End | Address Line 1 | Address Line 2 | City | State | Zip | ISO Code | Vendor Catalog Name | Model Type
ThirdParty_1621710602261621|IBB (LONDON) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261623|LOTUS JWLLRY||||||375 Ghent Rd||Akron|OH|44333|US||
UK020431|THE PREMIER CHAIN CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261624|H.CHALFEN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013297|HOLLAND AND GREAVES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261629|MOGUL JEWELLERY CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK020433|THE ROLEX WATCH CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261626|LLADRO COMMERCIAL SA||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261628|INTERCITY WATCH CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261627|H.GAVENTA LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012306|LONDON B & B CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261631|LLOYDS TSB FINANCE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK020451|TRIGRAND LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261632|ISLAND VOGUE||||||375 Ghent Rd||Akron|OH|44333|US||
UK013308|M & M JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012314|LORENZO JEWELRY LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261638|HEART OF GOLD LTD   08203||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261637|IRISH PARIAN DONEGA 09226||||||375 Ghent Rd||Akron|OH|44333|US||
UK021455|TIMEX GROUP UK||||||375 Ghent Rd||Akron|OH|44333|US||
UK013309|M T HENRICK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012320|LUXURY GOODS INT.||||||375 Ghent Rd||Akron|OH|44333|US||
UK023461|W H COLLINS & CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261645|HERMANN SCHWAGER||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261643|OREGON SCIENTIFIC(UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261644|ROTARY WATCHES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261648|INTERCONTINENTAL JEWLLRY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261647|HIRSCH WATCH BRCLTS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK023472|WEST PRODUCTS JWLLRY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013351|MOVADO GROUP UK LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261646|CONTINENTAL JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261651|MARK HOUGHTON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK008210|HIRSCFELDS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261652|INTER JEWEL||||||375 Ghent Rd||Akron|OH|44333|US||
UK023473|GENERAL TIME EUROPE||||||375 Ghent Rd||Akron|OH|44333|US||
UK014312|NORFOLK JEWLRY AGENCIES||||||375 Ghent Rd||Akron|OH|44333|US||
UK023483|WALSH & JENKINS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261656|E. IVRI INC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261657|MARK MILTON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261659|LIMIT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261660|O.COMITTI & SON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK015315|O.J.S JEWELLERY MANUF.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261661|IRISH TABLE TOP GROUP||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261663|HOUSE OF EARRINGS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261664|MELTSTORE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK024463|VIVID IMAGINATIONS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK025478|YVES SAINT LAURENT CLLCTN||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261669|MERIT (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK009945|I.J.S.S. (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261668|HOUSE OF WILLIAMS JWLRY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261670|OPTIMA MFG JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013298|MICHEAL ANTHONY||||||375 Ghent Rd||Akron|OH|44333|US||
UK026479|ZEM(HATTON GARDEN) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK009948|IBB (BANGKOK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK016319|P & L FINDINGS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261675|LESSER & PAVEY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261676|MOGUL JEWELLERY CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK099996|RANDOM SUPPLIER EJ||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261678|INTERGOLD (INDIA) PVT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261679|J E HAMMER + SOHNE GMBH||||||375 Ghent Rd||Akron|OH|44333|US||
UK016322|ENA JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK099997|RANDOM SUPPLIER HS||||||375 Ghent Rd||Akron|OH|44333|US||
UK010225|J A MAIN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK008220|HIRSCH WATCH BRACELETS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261685|ROTARY WATCHES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261684|P.H WEDDING RING||||||375 Ghent Rd||Akron|OH|44333|US||
UK099998|DUMMY SUPPLIER EJ||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261688|JAMES A COTTER(MFG JWLRY)||||||375 Ghent Rd||Akron|OH|44333|US||
UK008378|HANSA JEWELLERY (PVT) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261689|PAUL SLADE & CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013329|MONTBLANC (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK099999|DUMMY SUPPLIER HS||||||375 Ghent Rd||Akron|OH|44333|US||
UK008380|J. HEINZ JR GMBH CO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261695|HISTORIC ORIGINALS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013330|BRUNO MAYER INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261693|PAULA DESIGNS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013335|MONTURAS JIMENEZ C.B.||||||375 Ghent Rd||Akron|OH|44333|US||
UK016339|PETWOOD INTERNATIONAL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261699|JON JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK008382|HOUSE OF MARBLES||||||375 Ghent Rd||Akron|OH|44333|US||
UK013341|MODERN JEWELLERY DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
UK016343|RADAR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261701|IBB (LONDON) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK010246|JULIUS WENGERT||||||375 Ghent Rd||Akron|OH|44333|US||
UK013342|MYER JEWELRY MFR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261704|INTERCITY WATCH CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261705|FOSSIL UK LTD       10247||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261707|PIYA POOM||||||375 Ghent Rd||Akron|OH|44333|US||
UK013344|MONTRES CORUM (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261710|ISLAND VOGUE||||||375 Ghent Rd||Akron|OH|44333|US||
UK016348|PREMESCO SEAMLESS RING||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261711|JUST BROTHERS AND COMPANY||||||375 Ghent Rd||Akron|OH|44333|US||
UK016352|PRIORY PRODUCTS||||||375 Ghent Rd||Akron|OH|44333|US||
UK010263|JSN JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261715|IRISH PARIAN DONEGA 09226||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261713|NORFOLK JEWLRY AGENCIES||||||375 Ghent Rd||Akron|OH|44333|US||
UK016362|P H AND SON||||||375 Ghent Rd||Akron|OH|44333|US||
UK014325|NOBLESSE DIRECT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261718|INCHAPE TAIWAN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261719|GOLDMAJOR LTD.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261723|PEARMAK LTD DO NOT USE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261722|JEWEL TECH (INDIA) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK014326|NELSON JEW. ARTS CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261721|INTERCONTINENTAL JEWLLRY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261724|K V MANUF. (MIDLANDS)||||||375 Ghent Rd||Akron|OH|44333|US||
UK016410|PMC (ONLINE)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261727|INTER JEWEL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261726|OPTIMA MFG JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261729|QUAKEGEM LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261730|FERDINAND INT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261728|E. IVRI INC||||||375 Ghent Rd||Akron|OH|44333|US||
UK015327|OAKLEY UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261732|KITREX CORPORATION||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261734|JAMES A COTTER(MFG JWLRY)||||||375 Ghent Rd||Akron|OH|44333|US||
UK018359|R J SMITH LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK015328|BLUE RIVER DIST. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261737|P.H WEDDING RING||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261736|LAWRENCE HENRY & CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261739|R. PLATNAUER LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261738|HISTORIC ORIGINALS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011293|KORDES & LICHTENFELS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261740|PAUL SLADE & CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261743|REMANE BROS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261742|JON JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK016333|PAW PRINTS||||||375 Ghent Rd||Akron|OH|44333|US||
UK011297|KULLAS POST LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261746|JULIUS WENGERT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261747|RENOIR JEW.IN LIQUIDATION||||||375 Ghent Rd||Akron|OH|44333|US||
UK016335|PEERS HARDY (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011298|KESTREL MFG JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261750|FOSSIL UK LTD       10247||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261751|ROBERT GLENN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261755|ROKS (MANUF JWLLRY)||||||375 Ghent Rd||Akron|OH|44333|US||
UK011300|PHILIP KYDD SILVERSMITHS||||||375 Ghent Rd||Akron|OH|44333|US||
UK010262|NICHOLAS JAMES & CO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261753|PRANDA UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261756|ANDIN (HONG KONG) CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK016382|DOUGLAS PELL SILVERWARE||||||375 Ghent Rd||Akron|OH|44333|US||
UK018373|ROYAL DOULTON(UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261759|K V MANUF. (MIDLANDS)||||||375 Ghent Rd||Akron|OH|44333|US||
UK011254|KITNEY & COMPANY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261760|KBS CREATIONS||||||375 Ghent Rd||Akron|OH|44333|US||
UK016394|PAD SUPPLIERS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019377|DO NOT USE          19377||||||375 Ghent Rd||Akron|OH|44333|US||
UK019378|SAMUEL PITT (1977) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261767|LAWRENCE BLUNT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261765|LAWRENCE HENRY & CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261764|QUAKEGEM LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261768|SEAN KENNA||||||375 Ghent Rd||Akron|OH|44333|US||
UK011292|HANS KAIBER||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261771|R J SMITH LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261770|LEDEN-IMCO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261774|KORDES & LICHTENFELS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261772|R. PLATNAUER LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261773|LILLIPUT LANE LTD   12270||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261775|PULSAR||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261776|LOTUS JWLLRY||||||375 Ghent Rd||Akron|OH|44333|US||
UK011294|KINGSLEY RYAN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261778|REMANE BROS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261779|LORUS               19383||||||375 Ghent Rd||Akron|OH|44333|US||
UK011295|KEENPAC LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261781|LOVEWEDS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261782|RENOIR JEW.IN LIQUIDATION||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261783|SEKONDA             19385||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261784|LLADRO COMMERCIAL SA||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261785|ANDIN (HONG KONG) CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261786|ROBERT GLENN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261787|LUXURY TIMEPIECES(UK)LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261789|LONDON B & B CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261788|LANOIRE (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012308|L & L||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261791|FIRMIN & SONS PLC||||||375 Ghent Rd||Akron|OH|44333|US||
UK019391|SHESTO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK018366|R LASCELLES CLOCKS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012310|LEER GEM LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019392|SHUBES MANUFACTURING||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261796|THE INCENTIVE GROUP LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261795|LAWRENCE BLUNT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012311|LUXOTTICA UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261799|SIAM CAST||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261800|LEDEN-IMCO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK018394|RONSON INTERNATIONAL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261802|LORENZO JEWELRY LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
UK018396|THE RING CONNECTION||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261804|THE SWATCH GROUP (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261803|LILLIPUT LANE LTD   12270||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261806|LUXURY GOODS INT.||||||375 Ghent Rd||Akron|OH|44333|US||
UK012275|LONDON PEARL & JWLLRY CO||||||375 Ghent Rd||Akron|OH|44333|US||
UK018487|PAUL SMITH LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019397|THE SWATCH GROUP (U 19397||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261810|MARK HOUGHTON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK018490|SOCIETE NOUVELLE OR EST||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261811|LOTUS JWLLRY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261813|SOLAR DESIGNS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261814|MARK MILTON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261815|LOVEWEDS||||||375 Ghent Rd||Akron|OH|44333|US||
UK018492|SHARP INTERNATIONAL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019399|SONDA INCORPORATED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261818|LEGEND JEWELLERY CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK018495|CERBERUS INT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261819|HERITAGE GOLD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261821|OPTIMA MFG JEWELLERS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261822|LLADRO COMMERCIAL SA||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261823|MERIT (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261824|SEAN KENNA||||||375 Ghent Rd||Akron|OH|44333|US||
UK019406|STEPHEN FOSTER JWLLRY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012301|LUBKOWSKI SAUNDERS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261826|MOGUL JEWELLERY CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261828|LORUS               19383||||||375 Ghent Rd||Akron|OH|44333|US||
UK019408|STUART M PAGE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261831|MARK HOUGHTON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261830|ROTARY WATCHES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261832|SEKONDA             19385||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261835|MARK MILTON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261833|SWAROVSKI UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261834|MONTBLANC (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261836|LUXURY TIMEPIECES(UK)LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261837|MARTIN LEWIS JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK019412|SWISS WATCH IMPORTING CO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261838|BRUNO MAYER INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261840|HERITAGE GOLD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261841|THE SWATCH GROUP (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013333|MULTIPLY DESIGN||||||375 Ghent Rd||Akron|OH|44333|US||
UK019415|SYNERGY DIAMOND INT.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261844|SOLAR DESIGNS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013334|MACABY D. R. (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013292|QUEEN ANNE||||||375 Ghent Rd||Akron|OH|44333|US||
UK019418|STEPHEN TYLER LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261848|OPTIMA MFG JEWELLERS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261849|MONTURAS JIMENEZ C.B.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261850|MELTSTORE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261851|SEIKO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013340|HUGO BOSS           13340||||||375 Ghent Rd||Akron|OH|44333|US||
UK019405|STELUX WATCH (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019425|SUNSHINE INDUSTRIES||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261854|MERIT (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261856|STUART M PAGE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261857|MODERN JEWELLERY DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
UK019426|SUPERGROWTH INTERNA 19426||||||375 Ghent Rd||Akron|OH|44333|US||
UK013299|MICRON TECHNOLOGY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261863|MOGUL JEWELLERY CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261862|MYER JEWELRY MFR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261861|SWAROVSKI UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019428|SHRENUJ & CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261865|MONTRES CORUM (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261864|SWISS WATCH IMPORTING CO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261866|ROTARY WATCHES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261867|THE SWATCH GROUP (U 19429||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261868|NORFOLK JEWLRY AGENCIES||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261869|STEPHEN TYLER LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261870|S & M INTERGOLD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261871|MEE TUNG IND. FACTORY||||||375 Ghent Rd||Akron|OH|44333|US||
UK013326|HEINZ MAYER||||||375 Ghent Rd||Akron|OH|44333|US||
UK014322|C. NAVARRO FABREGAT||||||375 Ghent Rd||Akron|OH|44333|US||
UK019451|SOLVAR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261872|SEIKO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK014324|NIKE UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013327|MAXIM ART||||||375 Ghent Rd||Akron|OH|44333|US||
UK019469|STUBBS & CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261879|THE SWATCH GROUP (U 19429||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261880|SUNJEWELS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261881|MONTBLANC (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019510|KAMA SCHACHTER LEO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261882|NOBLESSE DIRECT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261886|S & M INTERGOLD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261884|BRUNO MAYER INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261885|SAPHENA - LAWRENCE BLUNT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261887|NELSON JEW. ARTS CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261889|SAPHENA - MONTANA||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261888|SABRE JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013331|MARLBOURGH GIFTWARE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261890|O.COMITTI & SON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019522|SAPHENA - G & A||||||375 Ghent Rd||Akron|OH|44333|US||
UK019463|SAUNDERS & SHEPHERD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261893|OPTIMA MFG JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261895|MULTIPLY DESIGN||||||375 Ghent Rd||Akron|OH|44333|US||
UK019467|SUNNY CREATIONS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602261897|OAKLEY UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
